tweet_topic,user_id,user_URL,created_at,URL,tweet_text,sentiment,pos_possibility,neg_possibility,neu_possibility,state,gender,age
mental-health-awareness-australia,span_house, https://twitter.com/span_house,2020-08-08 11:32:04,https://twitter.com/i/web/status/1292061009318797314,"RT @LifelineAust: We understand many in our community may be feeling worried, anxious and overwhelmed. Take a moment to stop and think of s…",neutral,0.35192,0.06582,0.58227,,,
mental-health-general-australia,RosesInTheOcean, https://twitter.com/RosesInTheOcean,2020-08-18 00:58:45,https://twitter.com/i/web/status/1295525507996323840,"RT @GregHuntMP: 15 dedicated mental health clinics will be established across Vic, with 9 clinics in Greater Melb &amp; 6 in regional Vic.  The…",neutral,0.14479,0.07963,0.77558,,,
mental-health-awareness-australia,ramonshaban, https://twitter.com/ramonshaban,2020-08-25 11:03:44,https://twitter.com/i/web/status/1298214473820327937,"RT @healthgovau: Thanks to all health, aged and disability care professionals - your work’s vital in the fight against #COVID19. Remember,…",positive,0.94116,0.00398,0.05486,,,
mental-health-general-australia,ramonshaban, https://twitter.com/ramonshaban,2020-08-25 11:03:44,https://twitter.com/i/web/status/1298214473820327937,"RT @healthgovau: Thanks to all health, aged and disability care professionals - your work’s vital in the fight against #COVID19. Remember,…",positive,0.94116,0.00398,0.05486,,,
mental-health-awareness-australia,MurillaCommCent, https://twitter.com/MurillaCommCent,2020-04-16 02:23:32,https://twitter.com/i/web/status/1250610749161893889,RT @NMHC: A dedicated Coronavirus Mental Wellbeing Support Service is now available to support Australians. This includes a free Coronaviru…,positive,0.55811,0.04764,0.39404,,,
mental-health-awareness-australia,MurillaCommCent, https://twitter.com/MurillaCommCent,2020-04-16 02:23:32,https://twitter.com/i/web/status/1250610749161893889,RT @NMHC: A dedicated Coronavirus Mental Wellbeing Support Service is now available to support Australians. This includes a free Coronaviru…,positive,0.55853,0.04778,0.39369,,,
mental-health-general-australia,sir_alex52, https://twitter.com/sir_alex52,2020-08-25 12:35:15,https://twitter.com/i/web/status/1298237504223473664,RT @healthgovau: The impacts of coronavirus are tough and can impact our mental health. We need to make sure we look after ourselves and se…,neutral,0.39465,0.03906,0.56628,South Australia,,
mental-health-general-australia,sir_alex52, https://twitter.com/sir_alex52,2020-08-25 23:03:18,https://twitter.com/i/web/status/1298395555832291328,RT @ak_pennington: Look at this man's face. W-out govt leadership to stop this recession becoming a depression its what lays ahead for all…,negative,0.01754,0.81594,0.16651,South Australia,,
mental-health-availability-australia,marybrushe, https://twitter.com/marybrushe,2020-08-19 03:23:49,https://twitter.com/i/web/status/1295924402702266372,"RT @nickjfava: Youth peer workers are invaluable to the youth mental health system. Today, we released a policy report to support and build…",positive,0.84329,0.01019,0.14652,South Australia,,
mental-health-general-australia,BowlerBarrister, https://twitter.com/BowlerBarrister,2020-08-17 04:36:09,https://twitter.com/i/web/status/1295217830112030720,RT @EmmaLarouche: Victorians are struggling. Service requests are up. @GregHuntMP announcing $31.9 million of additional mental health su…,negative,0.04003,0.91994,0.04003,Victoria,,
mental-health-awareness-australia,Xtina_Titan, https://twitter.com/Xtina_Titan,2020-08-19 04:08:20,https://twitter.com/i/web/status/1295935607819010048,"RT @headspace_aus: We are here for young people during COVID-19. Young people can still seek support from us through our headspace centres,…",positive,0.50671,0.03109,0.4622,,,
mental-health-awareness-australia,BirrellSb, https://twitter.com/BirrellSb,2020-08-24 13:27:15,https://twitter.com/i/web/status/1297888202246610944,RT @xskinn: Get immediate help for depression and anxiety - Beyond Blue. If tonight’s 4Corners story has raised any issues remember orgs li…,neutral,0.14556,0.19167,0.66278,,,
mental-health-awareness-australia,cubbieberry, https://twitter.com/cubbieberry,2020-08-18 01:18:42,https://twitter.com/i/web/status/1295530530553737217,RT @1800RESPECT: People with #disability are 1.8x more likely to experience #abuse. They also take longer to reach out for support. 1800RES…,negative,0.02061,0.57954,0.39985,,,
mental-health-awareness-australia,VicGovAu, https://twitter.com/VicGovAu,2020-08-21 02:04:15,https://twitter.com/i/web/status/1296629155795263489,RT @VicGovDHHS: This is a difficult and uncertain time for many. If you are feeling worried or wanting support you can access the Coronavir…,neutral,0.41965,0.07945,0.5009,Victoria,,
mental-health-general-australia,RTE49, https://twitter.com/RTE49,2020-08-19 02:12:10,https://twitter.com/i/web/status/1295906372836446208,"@SkyNewsAust @DanielAndrewsMP Never forget - the brunt started with Dan Andrews govt's mismanagement &amp; incompetence of hotel quarantine &amp; is why Victoria is in this position of stage 4 lockdown. Economy, jobs, families and people's mental health devastated @VictorianCHO @VicGovernor @ScottMorrisonMP #auspol",negative,0.01637,0.80025,0.18338,,,
mental-health-general-australia,RTE49, https://twitter.com/RTE49,2020-08-26 08:49:30,https://twitter.com/i/web/status/1298543081067749376,"@andrew_lund and in Dandenong right now civil unrest at @DanielAndrewsMP threatening &amp; punish Victorians. No end to loss of freedoms, devastated families, economy, jobs &amp; mental health. Is this what Melbourne has come to. @ScottMorrisonMP @JoshFrydenberg @GregHuntMP @SkyNewsAust @VicGovernor",negative,0.01106,0.81114,0.1778,,,
mental-health-awareness-australia,PonyClubAus, https://twitter.com/PonyClubAus,2020-08-18 08:20:42,https://twitter.com/i/web/status/1295636728078770177,"RT @ACSEP_: Our friends at THIS WAY UP have likened the experience of COVID-19 to a marathon. We're not close to the finish line yet, but w…",neutral,0.33125,0.02601,0.64275,,,
mental-health-general-australia,Ingot54, https://twitter.com/Ingot54,2020-08-18 12:18:14,https://twitter.com/i/web/status/1295696507262263296,"@DrRonBaumann @mjrowland68 @ScottMorrisonMP @BreakfastNews #auspol Ask him why he is creating mental health problems for two Tamil children, by keeping them behind razor wire.  These children were living well-adjusted. happy social lives at #hometobilo before @PeterDutton_MP seized them, and at a cost of $185 million, incarcerated them. https://t.co/52IR7n4dmB",negative,0.01396,0.67527,0.31077,New South Wales,,
mental-health-general-australia,Ingot54, https://twitter.com/Ingot54,2020-08-21 00:46:43,https://twitter.com/i/web/status/1296609643578286080,"@GregHuntMP  But I know Scott, and his style is deep compassion. He is deeply compassionate.”  Compassion? Beg to differ: * Tamil family including 2 infants, are behind razor wire * The minister for health is presiding over their declining mental health.  https://t.co/tHox92eh7c",negative,0.04755,0.90491,0.04755,New South Wales,,
mental-health-general-australia,Ingot54, https://twitter.com/Ingot54,2020-08-21 01:57:26,https://twitter.com/i/web/status/1296627440458989568,@DrRonBaumann @BreakfastNews @TheTodayShow @sunriseon7 @ScottMorrisonMP @PeterDutton_MP @GregHuntMP as Minister For Health has direct responsibility for their health.  Says Morrison is compassionate.  Kirilly Dutton is Director at Mental Health Foundation of Australia. No qual. in mental health. Claims she focuses on those from NESB.  How twee! All in the family.,negative,0.02316,0.95368,0.02316,New South Wales,,
mental-health-general-australia,Ingot54, https://twitter.com/Ingot54,2020-08-21 16:46:12,https://twitter.com/i/web/status/1296851105377214466,@motorcymick @mjrowland68 @ScottMorrisonMP @BreakfastNews The Mental Health Foundation of Australia should be lobbying hard to provide effective intervention in this and similar problems right throughout Australia.  Directors of this Foundation are well paid to sit on the Board ... let's see what they can do for the money they are paid.,negative,0.01514,0.73721,0.24765,New South Wales,,
mental-health-general-australia,Ingot54, https://twitter.com/Ingot54,2020-08-24 03:03:20,https://twitter.com/i/web/status/1297731187234836480,@colonelhogans @ScottMorrisonMP @ScottMorrisonMP what do your girls think of your wonderful cooking of the refugee laws to keep children behind razor wire?  These girls will grow up with mental health issues while your girls will grow up with guilt issues because of what you have done to these infant children. https://t.co/srHRY5bHWP,negative,0.01346,0.97308,0.01346,New South Wales,,
mental-health-general-australia,Ingot54, https://twitter.com/Ingot54,2020-08-24 03:04:40,https://twitter.com/i/web/status/1297731522489810945,RT @Ingot54: @colonelhogans @ScottMorrisonMP @ScottMorrisonMP what do your girls think of your wonderful cooking of the refugee laws to kee…,positive,0.70024,0.01957,0.28019,New South Wales,,
mental-health-awareness-australia,tandigi, https://twitter.com/tandigi,2020-08-18 08:01:20,https://twitter.com/i/web/status/1295631854284890112,"RT @SBSNews: If you or someone you know is impacted by family or domestic violence, call 1800RESPECT on 1800 737 732 or visit https://t.co/…",neutral,0.25464,0.11857,0.62679,Victoria,,
mental-health-recognition-australia,karinagelos, https://twitter.com/karinagelos,2020-08-18 21:21:56,https://twitter.com/i/web/status/1295833333423730688,"RT @For_Australia_: I can’t go for a souva run. I can’t even go see who just broke into my car, coz I parked across the road. I can’t organ…",negative,0.00279,0.93063,0.06658,,,
mental-health-availability-australia,ChrisEgginton, https://twitter.com/ChrisEgginton,2020-08-24 06:30:28,https://twitter.com/i/web/status/1297783314342744064,RT @elisereports: Monday on @4corners: brave families from across the country speak out for our months long investigation into Australia's…,positive,0.74318,0.01353,0.24329,Queensland,,
mental-health-awareness-australia,ufcat69, https://twitter.com/ufcat69,2020-08-21 00:04:58,https://twitter.com/i/web/status/1296599137094266881,RT @VicGovDHHS: This is a difficult and uncertain time for many. If you are feeling worried or wanting support you can access the Coronavir…,neutral,0.41965,0.07945,0.5009,,,
mental-health-general-australia,LizHalcomb, https://twitter.com/LizHalcomb,2020-08-25 11:27:33,https://twitter.com/i/web/status/1298220466906136576,RT @RNRos: Upskill general practice nurses in mental health and give specialist mental health nurses access to the MBS please Minister @Gre…,negative,0.0177,0.68018,0.30212,New South Wales,,
mental-health-availability-australia,coopscharlie, https://twitter.com/coopscharlie,2020-08-19 11:44:43,https://twitter.com/i/web/status/1296050460462260225,"RT @nickjfava: Youth peer workers are invaluable to the youth mental health system. Today, we released a policy report to support and build…",positive,0.84329,0.01019,0.14652,,,
mental-health-awareness-australia,yndrig, https://twitter.com/yndrig,2020-08-25 09:19:00,https://twitter.com/i/web/status/1298188117149589504,"RT @ArtGalleryofNSW: 12pm tomorrow, Wed 26 Aug, explore 3 artists and their differing creative processes in online art experience 'Culture…",positive,0.82322,0.00825,0.16853,,,
mental-health-awareness-australia,WaratahWynyard, https://twitter.com/WaratahWynyard,2020-08-20 03:34:47,https://twitter.com/i/web/status/1296289549983916032,"It’s a tough time for many, but there is no excuse for violent behaviour. If you feel like you like you are at risk of using violence, help is here. Contact @MensLine_Aus for free, confidential advice. #LGTAS https://t.co/iyWLU6X5NA",neutral,0.42358,0.12094,0.45548,,,
mental-health-awareness-australia,WaratahWynyard, https://twitter.com/WaratahWynyard,2020-08-20 08:40:08,https://twitter.com/i/web/status/1296366394691530753,"Now more than ever, we need to look out for people in our communities to protect them from family and domestic violence. If you need help contact @MensLine_Aus or @1800RESPECT #LGTAS https://t.co/TYttYXYSut",positive,0.49913,0.06877,0.4321,,,
mental-health-awareness-australia,kelliejaneryan, https://twitter.com/kelliejaneryan,2020-08-06 04:19:17,https://twitter.com/i/web/status/1291227320800305157,"RT @JuliaGillard: Understandably, we’re seeing more people from Victoria seeking support from @beyondblue. Our skilled mental health profes…",neutral,0.45882,0.04652,0.49466,,,
mental-health-awareness-australia,kelliejaneryan, https://twitter.com/kelliejaneryan,2020-08-06 04:19:17,https://twitter.com/i/web/status/1291227320800305157,"RT @JuliaGillard: Understandably, we’re seeing more people from Victoria seeking support from @beyondblue. Our skilled mental health profes…",neutral,0.45898,0.04654,0.49463,,,
mental-health-awareness-australia,kellie_scott, https://twitter.com/kellie_scott,2020-08-26 02:08:33,https://twitter.com/i/web/status/1298442178906087424,"RT @1800RESPECT: 1800RESPECT continues to operate during the COVID19 health emergency, available 24/7. Call 1800 737 732 via web chat on ou…",positive,0.57349,0.04671,0.3798,,,
mental-health-general-australia,RobynRae1, https://twitter.com/RobynRae1,2020-08-12 23:20:51,https://twitter.com/i/web/status/1293688932715175937,RT @memeshort01: @ScottMorrisonMP @KKeneally @GregHuntMP @M_McCormackMP @NickMcKim @PeterDutton_MP the mental health of Australians will be…,neutral,0.18354,0.05769,0.75877,,,
mental-health-awareness-australia,YamamAbuzinada, https://twitter.com/YamamAbuzinada,2020-08-13 23:34:44,https://twitter.com/i/web/status/1294054811323727878,"RT @beyondblue: In this video, Rachael opens up on how goal-setting has helped her stay on top of her mental health since losing her job du…",positive,0.88444,0.00589,0.10967,,,
mental-health-general-australia,GarvanInstitute, https://twitter.com/GarvanInstitute,2020-08-11 02:57:58,https://twitter.com/i/web/status/1293018795024379904,"RT @healthgovau: Sticking to a daily routine, eating well, exercising and getting enough sleep are all essential to maintaining your mental…",positive,0.83512,0.00843,0.15645,New South Wales,,
mental-health-general-australia,GarvanInstitute, https://twitter.com/GarvanInstitute,2020-08-11 02:57:58,https://twitter.com/i/web/status/1293018795024379904,"RT @healthgovau: Sticking to a daily routine, eating well, exercising and getting enough sleep are all essential to maintaining your mental…",positive,0.83545,0.00841,0.15625,New South Wales,,
mental-health-general-australia,GarvanInstitute, https://twitter.com/GarvanInstitute,2020-08-20 03:10:34,https://twitter.com/i/web/status/1296283457912369152,"RT @healthgovau: The impacts of COVID-19 can make us feel anxious, stressed or worried. Learn about how you can manage your mental wellbein…",neutral,0.30242,0.03497,0.66261,New South Wales,,
mental-health-availability-australia,candle_finder, https://twitter.com/candle_finder,2020-08-20 03:09:56,https://twitter.com/i/web/status/1296283297035595777,@naniwanoyuhi I guess Australia is a bit more open than most Asian countries when we discuss mental health. The stigma is still there. Schools talk about mental health which help the younger generations to be more open-minded. Always need to improve service improvision &amp; more funding.,neutral,0.07284,0.1061,0.82106,,,
mental-health-general-australia,Tjmitmir, https://twitter.com/Tjmitmir,2020-08-19 01:35:25,https://twitter.com/i/web/status/1295897122319896577,Great article. A multidisciplinary mental health workforce includes Arts therapists - allied mental health professionals #arttherapy @comms_ahpa @PatMcGorry @MartinFoleyMP @cgdavey @GregHuntMP #artstherapy #ANZACATA @NMHC https://t.co/XCdbMewR4r,positive,0.85896,0.00616,0.13489,,,
mental-health-general-australia,Tjmitmir, https://twitter.com/Tjmitmir,2020-08-22 00:28:25,https://twitter.com/i/web/status/1296967426102276101,"RT @LizAtkin: 40 of my anxiety drawings can be seen @JusticeMuseum @NJMIdeas in #ConstraintRestraint exhibition, extended due to the pandem…",neutral,0.12175,0.08817,0.79007,,,
mental-health-availability-australia,PercyKaren, https://twitter.com/PercyKaren,2020-08-20 00:58:30,https://twitter.com/i/web/status/1296250219902857218,"RT @neighbour_s: Families who’ve suffered the tragic consequences of Australia’s broken mental health system tell their stories, in ‘Please…",positive,0.48968,0.06535,0.44497,Victoria,,
mental-health-general-australia,chitombo, https://twitter.com/chitombo,2020-08-21 07:47:57,https://twitter.com/i/web/status/1296715651290030080,"@newbury3186 @DanielAndrewsMP If you’re concerned about mental health, call on @ScottMorrisonMP to provide extra Mental Health support to Victorians in Lockdown. Business Owners under pressure? Call on @JoshFrydenberg and @LiberalAus to extend #full #JobKeeper + #JobSeeker to all, plus Unis and Councils.",neutral,0.24367,0.1658,0.59053,Victoria,,
mental-health-availability-australia,chitombo, https://twitter.com/chitombo,2020-08-24 13:04:11,https://twitter.com/i/web/status/1297882396793008128,RT @MadFckingWitch: A. Several companies in AUS including Beyond Blue &amp; RUOK receive the lion’s share of mental health funding outside hosp…,neutral,0.05016,0.45314,0.4967,Victoria,,
mental-health-general-australia,kweku76, https://twitter.com/kweku76,2020-08-19 21:40:55,https://twitter.com/i/web/status/1296200496764469248,RT @healthgovau: The impacts of coronavirus are tough and can impact our mental health. We need to make sure we look after ourselves and se…,neutral,0.39465,0.03906,0.56628,,,
mental-health-availability-australia,margotxmargot, https://twitter.com/margotxmargot,2020-08-25 07:27:10,https://twitter.com/i/web/status/1298159972291731456,RT @MadFckingWitch: A. Several companies in AUS including Beyond Blue &amp; RUOK receive the lion’s share of mental health funding outside hosp…,neutral,0.05016,0.45314,0.4967,,,
mental-health-availability-australia,RustyAway, https://twitter.com/RustyAway,2020-08-20 23:30:11,https://twitter.com/i/web/status/1296590384739438592,"While I sympathise with SA citizens, mental health issues can be addressed. Death cannot. From a WA resident, Mr Marshall, blow it out of your arse. Marshall urges WA and Tasmania to open up #auspol https://t.co/v8INTEWO1F",negative,0.00629,0.80077,0.19293,,,
mental-health-awareness-australia,Suchiz_Life, https://twitter.com/Suchiz_Life,2020-08-11 08:51:03,https://twitter.com/i/web/status/1293107652688351233,RT @1800RESPECT: People with disability are 1.8 times more likely to experience #abuse. They also take longer to reach out for support. 180…,negative,0.01679,0.60768,0.37553,South Australia,,
mental-health-awareness-australia,Suchiz_Life, https://twitter.com/Suchiz_Life,2020-08-11 08:51:03,https://twitter.com/i/web/status/1293107652688351233,RT @1800RESPECT: People with disability are 1.8 times more likely to experience #abuse. They also take longer to reach out for support. 180…,negative,0.01683,0.60742,0.37598,South Australia,,
mental-health-general-australia,benrfairless, https://twitter.com/benrfairless,2020-08-20 13:01:11,https://twitter.com/i/web/status/1296432090599297025,I found out today that I can get another 10 Medicare covered psychology appointments under a new COVID policy.... unless I’m in WA. 10 sessions isn’t enough @GregHuntMP.  We need to find mental health more #nentalhealth #auspol @Bowenchris,negative,0.00236,0.90795,0.08968,,,
mental-health-availability-australia,tg_greg, https://twitter.com/tg_greg,2020-08-25 00:05:43,https://twitter.com/i/web/status/1298048876214022144,RT @MadFckingWitch: A. Several companies in AUS including Beyond Blue &amp; RUOK receive the lion’s share of mental health funding outside hosp…,neutral,0.05016,0.45314,0.4967,New South Wales,,
mental-health-availability-australia,tg_greg, https://twitter.com/tg_greg,2020-08-25 00:06:55,https://twitter.com/i/web/status/1298049178036142080,RT @MadFckingWitch: E. ... turn their backs on the problem. It won’t go away. Imagine ppl not getting the help they need for physical illne…,negative,0.0069,0.83951,0.15359,New South Wales,,
mental-health-availability-australia,AndrewWirski, https://twitter.com/AndrewWirski,2020-08-25 00:24:42,https://twitter.com/i/web/status/1298053655577337856,@AusAntiLeft Just look at the number of suicides compared to covid 19 deaths. https://t.co/UtaPTgvGkW,negative,0.01639,0.63986,0.34375,,,
mental-health-availability-australia,SarahMeredithAU, https://twitter.com/SarahMeredithAU,2020-08-19 08:08:36,https://twitter.com/i/web/status/1295996072829935616,"RT @GlblCtznAU: Mental illness creates poverty and results from it, @PatMcGorry on why it is so vital mental health be prioritised now an…",neutral,0.23189,0.09383,0.67427,,,
mental-health-general-australia,kelliekelly23, https://twitter.com/kelliekelly23,2020-08-19 01:03:14,https://twitter.com/i/web/status/1295889022481395714,"RT @GregHuntMP: 15 dedicated mental health clinics will be established across Vic, with 9 clinics in Greater Melb &amp; 6 in regional Vic.  The…",neutral,0.14479,0.07963,0.77558,,,
mental-health-awareness-australia,TheGreenest_, https://twitter.com/TheGreenest_,2020-08-21 08:21:31,https://twitter.com/i/web/status/1296724096235970565,"RT @ONJCancerCentre: You can still leave home to escape family violence, including after curfew or to travel more than 5km. Call 000 if you…",neutral,0.18866,0.08165,0.72969,,,
mental-health-awareness-australia,VicGovDHHS, https://twitter.com/VicGovDHHS,2020-08-21 00:01:31,https://twitter.com/i/web/status/1296598270077173760,This is a difficult and uncertain time for many. If you are feeling worried or wanting support you can access the Coronavirus Mental Wellbeing Support Service on 1800 512 348 or visit https://t.co/dSwip8uE9S. https://t.co/jhsmRRT4ax,positive,0.48378,0.12872,0.3875,Victoria,,
mental-health-availability-australia,pcdegroot, https://twitter.com/pcdegroot,2020-08-24 11:17:50,https://twitter.com/i/web/status/1297855632431697920,@xskinn More than half the parliaments in Australia having more than half their close family members with mental health issues needing care. Two things politicians respond well to: self interest and numbers. Put the two together and they'll successfully sell anything  to any electorate.,neutral,0.06844,0.38083,0.55073,Victoria,,
mental-health-awareness-australia,MensLine_Aus, https://twitter.com/MensLine_Aus,2020-08-17 22:39:36,https://twitter.com/i/web/status/1295490488070361088,RT @SFredericksCEO: Research suggests that maintaining high quality relationships may be key to protecting brain health from the negative i…,positive,0.67011,0.02399,0.3059,,,
mental-health-awareness-australia,MensLine_Aus, https://twitter.com/MensLine_Aus,2020-08-18 08:58:24,https://twitter.com/i/web/status/1295646215762141185,Our natural reaction is to develop different ways to try and handle situations that cause the #stress. Here's how you can incorporate healthy coping mechanisms into everyday life: https://t.co/X2xspM00L8 https://t.co/OsqKhOKEqo,positive,0.81302,0.01259,0.17439,,,
mental-health-awareness-australia,MensLine_Aus, https://twitter.com/MensLine_Aus,2020-08-20 11:40:03,https://twitter.com/i/web/status/1296411674111545344,MensLine Australia is a free online and phone counselling service for men with emotional health and relationship concerns.  You can call 1300 78 99 78 or visit: https://t.co/VIdUflwAlp #Talkitover #counselling https://t.co/u88I90SsgO,positive,0.46339,0.12768,0.40892,,,
mental-health-awareness-australia,MensLine_Aus, https://twitter.com/MensLine_Aus,2020-08-23 01:55:02,https://twitter.com/i/web/status/1297351610503499776,'The 'Help is Here' campaign was recently launched to address domestic and family violence. This campaign promotes @1800RESPECT and @MensLine_Aus as options for support. https://t.co/zALez7YVyW #DV #DVPrevention https://t.co/86yCCLUhjG,positive,0.50006,0.04463,0.45531,,,
mental-health-awareness-australia,MensLine_Aus, https://twitter.com/MensLine_Aus,2020-08-26 06:13:01,https://twitter.com/i/web/status/1298503699225096193,MensLine Australia is a free online and phone counselling service for men with emotional health and #relationship concerns.  You can call 1300 78 99 78 or visit: https://t.co/VIdUflwAlp #counselling #Talkitover #MentalHealthMatters #MentalHealthMattersLetsTalk https://t.co/DumzLCzTwF,neutral,0.39556,0.11386,0.49058,,,
mental-health-awareness-australia,SuicideCallBack, https://twitter.com/SuicideCallBack,2020-08-17 22:50:26,https://twitter.com/i/web/status/1295493218042224640,RT @SFredericksCEO: Research suggests that maintaining high quality relationships may be key to protecting brain health from the negative i…,positive,0.67011,0.02399,0.3059,,,
mental-health-awareness-australia,SuicideCallBack, https://twitter.com/SuicideCallBack,2020-08-19 07:42:01,https://twitter.com/i/web/status/1295989382156029952,"Suicide Call Back Service offers professional phone and online #counselling for anyone affected by suicide. If you or anyone you know needs support, call 1300 659 467 or visit: https://t.co/QJb8Udy1WY  #SuicidePrevention #overwhelmed #wellbein https://t.co/qPXGBPXX5Y",positive,0.5326,0.12239,0.345,,,
mental-health-awareness-australia,SuicideLine, https://twitter.com/SuicideLine,2020-08-17 22:50:04,https://twitter.com/i/web/status/1295493123078942720,RT @SFredericksCEO: Research suggests that maintaining high quality relationships may be key to protecting brain health from the negative i…,positive,0.67011,0.02399,0.3059,,,
mental-health-availability-australia,salesforceapac, https://twitter.com/salesforceapac,2020-08-19 02:23:04,https://twitter.com/i/web/status/1295909114909007874,"🦋 @beyondblue equips all people in Australia to look after their mental health and well being.   With their services being entirely funded by donations, support from our community has never been more important.   💙 Here's how you can help: https://t.co/ZFo81T6r95 https://t.co/OFRZBgLcop",positive,0.89331,0.00805,0.09864,,,
mental-health-availability-australia,Disability_OT, https://twitter.com/Disability_OT,2020-08-24 01:06:27,https://twitter.com/i/web/status/1297701774120251394,Australia's mental health funding has surged after coronavirus – so why is it so difficult to get help? https://t.co/onqx2EZDZY,negative,0.02692,0.68282,0.29026,,,
mental-health-availability-australia,mazt_t, https://twitter.com/mazt_t,2020-08-21 05:51:51,https://twitter.com/i/web/status/1296686433218879488,"RT @neighbour_s: Families who’ve suffered the tragic consequences of Australia’s broken mental health system tell their stories, in ‘Please…",positive,0.48968,0.06535,0.44497,Western Australia,,
mental-health-awareness-australia,rhimcgee, https://twitter.com/rhimcgee,2020-08-25 06:54:05,https://twitter.com/i/web/status/1298151644127870981,RT @beyondblue: Many people in Australia have found themselves out of work as a result of the COVID-19 outbreak. If you have lost your job…,neutral,0.02639,0.39596,0.57765,,,
mental-health-availability-australia,rhimcgee, https://twitter.com/rhimcgee,2020-08-25 09:20:14,https://twitter.com/i/web/status/1298188425242140673,"RT @orygen_aus: WATCH | Orygen executive director, Professor Patrick McGorry appeared on an important and powerful episode of Four Corners…",positive,0.95203,0.00282,0.04515,,,
mental-health-awareness-australia,ACECQA, https://twitter.com/ACECQA,2020-08-19 09:01:25,https://twitter.com/i/web/status/1296009364751474688,"The Coronavirus Mental Wellbeing Support Service, developed by @beyondblue is a free 24/7 support service specifically designed to help people through the COVID-19 pandemic. https://t.co/UecnK6Ln8b",positive,0.73554,0.02873,0.23573,,,
mental-health-general-australia,R_WORD_DEBASES, https://twitter.com/R_WORD_DEBASES,2020-08-18 12:14:48,https://twitter.com/i/web/status/1295695640077275136,"@Ladymondgreen1 @MadFckingWitch @DanielAndrewsMP @ScottMorrisonMP They are both responsible for all of the suicide deaths, mental health deterioration, business losses, job losses, financial ruin, family violence, poverty, hunger etc. that the COVID directives have caused. All for a virus with an IFR comparable with that of a bad influenza?",negative,0.00234,0.92922,0.06844,,,
mental-health-availability-australia,R_WORD_DEBASES, https://twitter.com/R_WORD_DEBASES,2020-08-18 12:20:56,https://twitter.com/i/web/status/1295697187288936448,"@Guardianangelos @AusAntiLeft How can Australia be ok, with all of the suicide deaths, mental health deterioration, business losses, job losses, financial ruin, family violence, poverty, hunger etc. that Dan's COVID directives have caused. All for a virus with an IFR comparable with that of bad influenzas?",negative,0.00261,0.93026,0.06713,,,
mental-health-awareness-australia,NorthWestFMMelb, https://twitter.com/NorthWestFMMelb,2020-08-15 19:01:38,https://twitter.com/i/web/status/1294710859927674880,"RT @beyondblue: While our work, home and social lives continue to be impacted by the COVID-19 outbreak, it’s important that we try to estab…",positive,0.51223,0.01461,0.47316,Victoria,,
mental-health-awareness-australia,ameliaharris1, https://twitter.com/ameliaharris1,2020-08-20 10:15:24,https://twitter.com/i/web/status/1296390368460591104,RT @agwalker01: Some great insights @mlgeorgiou on the challenges being faced by our @AmbulanceVic team during the COVID-19 pandemic @beyon…,positive,0.89688,0.0049,0.09822,Victoria,,
mental-health-general-australia,digimaze50, https://twitter.com/digimaze50,2020-08-24 22:50:09,https://twitter.com/i/web/status/1298029858576953344,"@jkalbrechtsen @ScottMorrisonMP @PeterDutton_MP Firstly the majority of AFL, NRL players are in a bubble, they have regular virus checks and just imagine the increase in mental health issues in our sports loving  country if there was NO AFL  NO NRL and God forbid NO CRICKET!!  Let some parts of life continue please 🙄",negative,0.02744,0.63339,0.33917,,,
mental-health-availability-australia,drewambrose, https://twitter.com/drewambrose,2020-08-20 02:05:59,https://twitter.com/i/web/status/1296267203596005379,RT @elisereports: Monday on @4corners: brave families from across the country speak out for our months long investigation into Australia's…,positive,0.74318,0.01353,0.24329,,,
mental-health-awareness-australia,myotherapyassoc, https://twitter.com/myotherapyassoc,2020-08-22 07:16:14,https://twitter.com/i/web/status/1297070056120049671,"RT @healthgovau: The changing environment can have an impact on your mental health, so it’s important to access support when you need it. F…",neutral,0.38012,0.02699,0.59289,,,
mental-health-digital-australia,myotherapyassoc, https://twitter.com/myotherapyassoc,2020-08-22 07:16:14,https://twitter.com/i/web/status/1297070056120049671,"RT @healthgovau: The changing environment can have an impact on your mental health, so it’s important to access support when you need it. F…",neutral,0.38012,0.02699,0.59289,,,
mental-health-general-australia,myotherapyassoc, https://twitter.com/myotherapyassoc,2020-08-22 07:16:14,https://twitter.com/i/web/status/1297070056120049671,"RT @healthgovau: The changing environment can have an impact on your mental health, so it’s important to access support when you need it. F…",neutral,0.38012,0.02699,0.59289,,,
mental-health-awareness-australia,georgie_harman, https://twitter.com/georgie_harman,2020-08-20 07:38:30,https://twitter.com/i/web/status/1296350884058693632,RT @agwalker01: Some great insights @mlgeorgiou on the challenges being faced by our @AmbulanceVic team during the COVID-19 pandemic @beyon…,positive,0.89688,0.0049,0.09822,Victoria,,
mental-health-availability-australia,oilsaintoils, https://twitter.com/oilsaintoils,2020-08-19 00:09:09,https://twitter.com/i/web/status/1295875415538507781,I've promoted this video...we need to promote some everyday/uplifting normal experiences...Australia is struggling with its mental health- after bushfires and Covid 19 pandemic!#ABCNews #abc730 #9News #Australian #Icefight #Albo #Scomo #auspol #COVID19Vic #COVID19 https://t.co/7hisPDneEZ,neutral,0.3712,0.06695,0.56185,Queensland,,
